34. CHEMICAL,40. CLASSIFICATION,41. METAL,43. CARCINOGEN,44. PBT,45. PFAS,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,88. 6.2 - M26,91. OFF-SITE RECYCLED TOTAL,94. OFF-SITE ENERGY RECOVERY T,101. OFF-SITE TREATED TOTAL,103. 6.2 - TOTAL TRANSFER
"Isopropyl alcohol (only persons who manufacture by the strong acid process are subject, no supplier notification)",TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isosafrole,TRI,NO,NO,NO,NO,Pounds,3.13,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lead,PBT,YES,YES,YES,NO,Pounds,33701.816828,31170.132542,5260.513169,0.0,1079.0,152671.65000000002,0.0,4154701.8,2174442.692,955.7295300000001,0.0,0.38167,454872.576168,804006.660635,7812862.952539,6719.159168,0.0,0.0,5690.152700000001,0.0,0.0,0.0,492.04,102146.928436,166811.654438,1135148.079547,814.2409,5146.428,4168921.2121820003,649958.161137,13509.856936,16129638.009241,47280533.030708,0.0,0.0,54394780.871272996
Lead  And Lead Compounds,PBT,YES,NO,YES,NO,Pounds,62371.874205,90699.130638,22329.760716,0.0,3224.21,488.18,0.0,5006092.8072,8176192.636,16390.64,0.0,2162210.1,27983898.350836,57717722.455214,101241620.144811,3553.034892,0.0,0.0,14813.901000000002,71.0,0.0,0.0,1909.0388,542.0,8606676.26947,11651356.704522,23248.6016,106653.22000599999,155885.439127,97506.64013,32243.369499999997,831291.627978,169757989.356008,0.0,0.0,192304280.278232
Lead compounds,PBT,YES,NO,YES,NO,Pounds,27242.941333,59434.596588,15021.120846,0.0,224265.44,567.374386,0.0,96409.848,3602864.7103,6770.631,0.0,0.6,135302571.249994,175605157.988439,314940306.50088596,5683.455425,0.0,0.0,5211.1663,0.0,0.0,0.0,0.0,2796.3,1249514.475832,1032349.495505,8358.67,78064.185122,171022.88615,54566.604341,20971.970720999998,1416827.605091,29917491.367234,0.0,0.0,37630141.022904
Lindane,TRI,NO,YES,NO,NO,Pounds,8.373,180.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.263,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,56.028,0.0,0.0,28.0,0.0,0.0,472.0,474.0,8.0,981.8700000000001,1547.906
Linuron,TRI,NO,NO,NO,NO,Pounds,5.2,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,159.0,169.0
Lithium carbonate,TRI,NO,NO,NO,NO,Pounds,752.79,11236.630149999999,166.76,0.0,0.0,0.0,0.0,67060.0,0.0,0.0,0.0,0.0,0.0,0.0,79216.18015,46.3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155272.58000000002,3569.0,0.0,0.0,3820.0,0.0,9676.3,20658.620000000003,20875.02,0.0,96.45,193355.7386
Malathion,TRI,NO,YES,NO,NO,Pounds,94.24199999999999,860.86,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.102,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,39.008,0.0,0.0,8.0,0.0,2192.0,237.0,244.0,7486.0,3073.0,13042.015
Maleic anhydride,TRI,NO,NO,NO,NO,Pounds,25691.0895,134260.98588,478.41999999999996,0.0,58903.0,0.0,0.0,356682.88,0.0,0.0,0.0,0.0,0.0,0.0,576016.37538,152.0,10885.71,0.0,430.039,0.0,0.0,0.0,0.0,0.0,57716.2239,126558.4688,0.0,316.0,5676.0,809.0,1520.1366,118.0,14011.0,296944.037,1088333.1755000001,1605274.0808
Malononitrile,TRI,NO,NO,NO,NO,Pounds,7.022,1.94,0.0,0.0,0.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,19008.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maneb,TRI,NO,NO,NO,NO,Pounds,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manganese,TRI,YES,NO,NO,NO,Pounds,232772.136018,96532.298003,116003.063695,0.0,0.0,4.509516,0.0,593682.04,4468381.05,201.0,0.0,0.0,920706.808,42403.13,6470686.035232,67220.352999,0.0,0.0,743.1503,0.0,0.0,0.0,0.0,433.0,3698969.162038,847043.254911,14307.26,160664.48,19464.0183,79258.959033,155300.66997,2845265.406567,143741475.706967,0.0,0.0,149326765.239618
Manganese  And Manganese Compounds,TRI,YES,NO,NO,NO,Pounds,117957.3403,182615.327014,1685004.6118,0.0,79507.0,44800.0,0.0,7042449.0,20429952.759999998,401888.52,0.0,1152201.0,51423573.676,5349150.13,87909099.365114,52761.1612,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,22675008.22626,1943510.3247,96668.0,2226695.95,63618.6205,154086.40000000002,13767.3648,11556826.3007,48433701.2097,0.0,0.0,76949270.46716
Manganese compounds,TRI,YES,NO,NO,NO,Pounds,53770.928402,263300.377231,2245699.77,0.0,9067035.0,45.0,0.0,280100.016,19392644.64,48913.52,0.0,0.76,66758650.856,2137195.4899999998,100247356.357633,91619.28847,0.0,0.0,6379.0,0.0,0.0,0.0,0.0,104.0,9246844.1513,3652966.17,437935.49,639564.57,477609.220004,271639.56,3197.89,8400663.294,40894881.2602,0.0,0.0,57326571.799974
Mecoprop,TRI,NO,YES,NO,NO,Pounds,0.0,260.65000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.65000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.0,1421.0
Mercury,PBT,YES,NO,YES,NO,Pounds,262.129369,4568.239496,173.907059,0.0,1.81,82.57000000000001,0.0,18155.02,9604.758,3.200024,0.0,0.0,4022.54882,247.46612000000002,37121.648888,39.93021,0.0,0.0,0.0655,0.0,0.0,0.0,0.0003,68.0,317.773578,1542.651462,261.2632,146.0116,20130.847211,901.0060000000001,1635.532484,1182.5786010000002,18746.155919999997,0.0,0.0,52765.7724
Mercury  And Mercury Compounds,PBT,YES,NO,YES,NO,Pounds,1652.376748,13504.275867,231.99925199999998,0.0,451.42313,34.081,0.0,106872.38,19437.3426,416.08251,0.0,11.0,991651.89613,1865752.9810000001,3000015.8382369997,24.343148,0.0,0.0,19.898,0.0,0.0,0.0,0.0,0.0,4693.35329,23252.904956,122.2926,1963.5140000000001,3966.9769699999997,17742.23386,196.808558,3077.808978,431406.749244,0.0,0.0,746431.489799
Mercury compounds,PBT,YES,NO,YES,NO,Pounds,1580.792153,13681.842193,2713.7871010000003,0.0,89.9,1.16728,0.0,13.578,33638.1513,42.648300000000006,0.0,0.0,103716.26772,467781.4318,623259.565847,46.54978,0.0,0.0,59.12,0.0,0.0,0.0,0.0,3.62,6629.704193,1283.20992,107.537,1039.3394,3078.012651,745.3204000000001,46.784846,2028.03863,16206.955935,0.0,0.0,51680.511326
Merphos,TRI,NO,NO,NO,NO,Pounds,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
Methacrylonitrile,TRI,NO,NO,NO,NO,Pounds,0.004,0.01,0.0,0.0,35334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35334.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metham sodium,TRI,NO,NO,NO,NO,Pounds,196.26,889.4,0.0,0.0,0.0,0.0,0.0,20441.69,0.0,0.0,0.0,0.0,0.0,0.0,21527.350000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,334.0,6841.0
Methanol,TRI,NO,NO,NO,NO,Pounds,37785464.79167,59051451.6033,5097925.426,0.0,10968466.68,188159.0,0.0,37181.49,256821.907,237023.1,0.0,0.0,1331567.49,2643541.0,117597602.48797,3551960.578374,36331658.111307,0.0,3961988.0930000003,50913.0,0.0,0.0,206.67,0.0,333577.8275,30353.057200000003,5103.245999999999,8277.0,667618.4447,401834.62,188397.3327,3354195.73,22407882.253,105741174.19693,93992080.808207,231467433.626611
Methiocarb,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Methoxone,TRI,NO,YES,NO,NO,Pounds,2.00005,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.00005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5272.0,5331.0
Methoxychlor,PBT,NO,NO,YES,NO,Pounds,1.102,141.85,0.0,0.0,0.0,0.0,0.0,594.4,0.0,0.0,0.0,0.0,0.0,0.0,737.352,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,1.58,888.338,0.0,0.0,2.0,0.0,0.0,413.0,413.0,46.0,776.47,2127.395
Methyl acrylate,TRI,NO,YES,NO,NO,Pounds,32630.111301,17615.9482,31.0,0.0,70.0,0.0,0.0,0.0,1275.0,0.0,0.0,0.0,0.0,0.0,51622.059500999996,10731.963,108511.817,0.0,160.0368,0.0,0.0,0.0,0.0,0.0,4.466200000000001,35.400400000000005,0.0,0.0,10201.57,1550.0,17041.09,2.0,182.0,432090.83,2629481.513,3101478.8693999997
Methyl chlorocarbonate,TRI,NO,NO,NO,NO,Pounds,136.004,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Methyl hydrazine,TRI,NO,NO,NO,NO,Pounds,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Methyl iodide,TRI,NO,NO,NO,NO,Pounds,30797.802,5579.87,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,36625.672,5.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.194,2.194,0.0,35798.0,35805.85400000001
Methyl isobutyl ketone,TRI,NO,YES,NO,NO,Pounds,900882.84166,1695198.9602,921.55,0.0,24048.0,0.0,0.0,56604.26,37.0,0.0,0.0,0.0,457.1,0.0,2678149.71186,3897.95822,39353.42988,0.0,5155.535,0.0,0.0,0.0,0.0,0.0,28829.203200000004,14082.758,0.0,0.0,5074.659,35752.154,152455.9399,55900.15,4742492.6422999995,8605283.4018,5519738.28068,19125925.3521
Methyl methacrylate,TRI,NO,NO,NO,NO,Pounds,407541.815,1441264.7425,878.74,0.0,569175.0,0.0,0.0,44500.29,0.0,0.0,0.0,0.0,0.0,472.5,2463833.0875,6117.593,12402.257,0.0,1692992.5,0.0,0.0,0.0,0.0,0.0,96743.648108,7537.554,0.0,250.0,37608.59,30820.0,4873.0,377754.03,394911.43,3112109.43,1712590.6772999999,7257670.622408
Methyl parathion,TRI,NO,NO,NO,NO,Pounds,0.0,4.0,0.0,0.0,80631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Methyl tert-butyl ether,TRI,NO,NO,NO,NO,Pounds,78812.47698,152146.4515,3681.0,0.0,11763.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246402.92948,15.061003,6712.039,0.0,0.0,10183.0,0.0,0.0,0.0,0.0,156.622,1244.1,0.001,0.0,2.0,0.0,1059.0,99702.23999999999,174613.5734,3403624.16,1080587.499,4672734.516403
Methylene bromide,TRI,NO,NO,NO,NO,Pounds,3944.7560000000003,10.05,0.0,0.0,7076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11030.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metribuzin,TRI,NO,NO,NO,NO,Pounds,245.89,725.84,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26466.25,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6528.39,9578.96,42761.6
Mixture,TRI,NO,NO,NO,NO,Pounds,12574.0,30361.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42945.0,1010.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778172.0,0.0,0.0,0.0,37.0,12210.0,0.0,0.0,0.0,94696.11,304489.11,1190614.22
Molybdenum trioxide,TRI,NO,YES,NO,NO,Pounds,5680.49125,63527.267769,39682.86,0.0,274697.0,0.0,0.0,403254.11,61285.0,0.0,0.0,0.0,250.0,250.0,848626.72902,27562.02,0.0,0.0,4695.0,0.0,0.0,0.0,0.0,0.0,505113.69100000005,340876.687,4950.0,20491.1,7.0,6658.0,2579.6,379980.246225,965886.010225,0.0,182267.618,2271082.846225
Monochloropentafluoroethane (CFC-115),TRI,NO,NO,NO,NO,Pounds,1032.938,4081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5113.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5508.0,5508.0
Mustard gas,TRI,NO,YES,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,105930.0
Myclobutanil,TRI,NO,NO,NO,NO,Pounds,51.66,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18778.65,6528.56,25307.21
"N,N-Dimethylaniline",TRI,NO,NO,NO,NO,Pounds,377.08,1842.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21655.0,22050.0,0.0,711.36,22761.36
"N,N-Dimethylformamide",TRI,NO,YES,NO,NO,Pounds,30230.135299999998,172762.42979999998,2231.0,0.0,659856.5,0.0,0.0,6666.03,0.0,0.0,0.0,0.0,0.0,0.0,871746.0950999999,275576.18,18472095.94,0.0,128255.121,0.0,0.0,0.0,0.0,0.0,9407.739599999999,326.8728,0.0,0.0,16831.4,88932.0,634.0,162978.0,1405725.0,7158170.557,20725491.7363,29887525.6067
N-Methyl-2-pyrrolidone,TRI,NO,NO,NO,NO,Pounds,568102.4074,836635.269865,7121.86,0.0,4380585.67,0.0,0.0,45816.369999999995,1.0,0.0,0.0,0.0,0.0,1202.0,5839464.577265,199405.62736,1863386.41964,0.0,1002949.357,0.0,0.0,0.0,0.0,0.0,3115996.034,358807.885,10045.0,0.0,39947.97,854745.3999999999,88964.93,2445407.819,20749925.349,15886264.308799999,5837522.1164299995,48152611.01759
N-Methylolacrylamide,TRI,NO,NO,NO,NO,Pounds,285.8,977.46016,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.26016,24.328,279.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0,0.0,0.0,0.0,483.0,0.0,0.0,0.0,0.0,0.0,2126.172,4387.5
N-Nitroso-N-ethylurea,TRI,NO,YES,NO,NO,Pounds,0.003,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N-Nitroso-N-methylurea,TRI,NO,YES,NO,NO,Pounds,0.003,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N-Nitrosodi-n-butylamine,TRI,NO,YES,NO,NO,Pounds,0.002,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.1,483.2
N-Nitrosodi-n-propylamine,TRI,NO,YES,NO,NO,Pounds,1.007,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N-Nitrosodiethylamine,TRI,NO,YES,NO,NO,Pounds,0.003,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N-Nitrosodimethylamine,TRI,NO,YES,NO,NO,Pounds,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N-Nitrosodiphenylamine,TRI,NO,NO,NO,NO,Pounds,6.132,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0
N-Nitrosopiperidine,TRI,NO,YES,NO,NO,Pounds,3.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nabam,TRI,NO,NO,NO,NO,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naled,TRI,NO,NO,NO,NO,Pounds,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10620.0
Naphthalene,TRI,NO,YES,NO,NO,Pounds,319546.35403,1005124.104502,3568.101,0.0,400929.67,4.1899999999999995,0.0,1643578.35,356442.88,174.003,0.0,0.0,345.99,1393.8113,3731107.453832,1159.304823,16071.173207,0.0,56329.705,0.0,0.0,0.0,0.0,0.0,143730.8601,42016.727,73.725,56.181,47510.41315,11687.6496,12728.981602,355877.342,469967.0921,1428028.5057,1099695.3973070001,3313923.9303820003
Nickel,TRI,YES,YES,NO,NO,Pounds,56884.773661,50674.326448,6398.423696,0.0,89710.4,750.0,0.0,787235.74,129044.98000000001,30.64,0.0,10.65,681639.0559,39129.96,1841508.949705,13390.355236,0.0,0.0,3475.65,0.0,0.0,0.0,0.0,0.0,2389260.281827,902236.431438,1516.1228999999998,26134.940000000002,49561.2963,189867.338067,122693.065558,2990961.278029,151271649.000002,0.0,0.0,155555560.752668
Nickel  And Nickel Compounds,TRI,YES,YES,NO,NO,Pounds,15457.340688,75859.203771,27236.0729,0.0,107267.3,21370.0,0.0,34500364.9,1075745.53,27178.6576,0.0,0.0,8452704.05,1125192.76152,45428375.816479005,22782.2372,0.0,0.0,132495.76,95.0,0.0,0.0,0.0,180000.0,2821456.7747,1724637.6684,40917.0,114038.0,178423.82,182134.544,57670.0765,1271097.2922,19211229.9489,0.0,0.0,25219044.468200002
Nickel compounds,TRI,YES,YES,NO,NO,Pounds,16227.0973,85975.1991,28925.7649,0.0,208018.34,0.0,0.0,317263.03,2756491.585,3139.4500000000003,0.0,0.0,2139697.28,1640996.2470000002,7196733.993299999,51405.7967,0.0,0.0,3431.1572,0.0,0.0,0.0,0.0,1.0,984949.347,266659.0376,18622.0,120619.77,100736.973,359590.234,20799.6759,1144224.876,9895938.4297,0.0,0.0,12276310.6511
Nicotine and salts,TRI,NO,NO,NO,NO,Pounds,20490.675,154397.34,27.0,0.0,0.0,0.0,0.0,96000.0,0.0,0.0,0.0,0.0,0.0,250.0,271165.015,29840.96,13099.1,0.0,0.015,0.0,0.0,0.0,0.0,0.0,86613.16,1451.017,85705.0,9606.0,3884.5,0.0,0.0,7803569.275,7803569.275,0.0,733879.85,8754549.777
Nitrapyrin,TRI,NO,NO,NO,NO,Pounds,33.0,1.0,0.0,0.0,0.0,0.0,0.0,317832.15,0.0,0.0,0.0,0.0,0.0,0.0,317866.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1846.0,1846.0,0.0,9206.0,11089.0
Nitrate compounds (water dissociable; reportable only when in aqueous solution),TRI,NO,NO,NO,NO,Pounds,205524.035492,93849.511699,177150545.108,0.0,28829735.04,37808.042191,0.0,363007.51,237046.08000000002,10308163.77,0.0,730.0,11657644.76,1613999.44,230498053.297382,25144015.507577002,105593338.245493,0.0,5270798.0401,0.0,0.0,0.0,0.0,35694.0,4133415.9665,768450.7461,5205292.996,376583.0593,355398.5756,178631.45299999998,309390.7942,1291571.22,1403500.4759,42443.2799,118127130.575493,161422500.19967
Nitric acid,TRI,NO,NO,NO,NO,Pounds,487492.78461,1033475.417528,304933.005,0.0,6248899.0,0.0,0.0,883475.81277,45.66,62399.0,0.0,37400.0,250.01,32143.0,9090513.689908,1374074.81,2776327.9443,0.0,1168664.591,8978.0,0.0,0.0,9.02,288275.0,161961.3,197773.3405,49687.126,0.0,248005.093,148416.865,317961.51,1057820.634,1289234.634,6752.49,10833439.852,16109093.4115
Nitrilotriacetic acid,TRI,NO,YES,NO,NO,Pounds,0.0,0.0,0.0,0.0,1780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nitrobenzene,TRI,NO,YES,NO,NO,Pounds,9617.283,6375.56,0.0,0.0,283215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299207.843,0.05,0.59,0.0,0.01,0.0,0.0,0.0,0.0,0.0,5.25,256.011,0.0,0.0,250.0,0.0,0.0,1417.36,1418.11,156392.0,266289.67,424611.101
Nitroglycerin,TRI,NO,NO,NO,NO,Pounds,12684.045207,84898.12027300001,34486.0,0.0,0.0,0.0,0.0,18005.49,0.0,0.0,0.0,0.0,0.0,345691.0,495764.65548,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1154.94,330.07,0.0,4362.0,4362.0,0.0,407543.574,413421.804
Nitromethane,TRI,NO,YES,NO,NO,Pounds,7627.69,49930.75,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58354.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.81,0.0,0.0,0.0,945.0,2313.81
Nonylphenol,TRI,NO,NO,NO,NO,Pounds,17407.233865000002,14029.40047,13.830000000000002,0.0,0.0,0.0,0.0,66518.0,0.0,0.0,0.0,0.0,0.0,0.0,97968.464335,4950.071,2225.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52901.7434,58710.9584,76.0,0.0,14509.61,31010.59,1251.0,429.0,13873.0,158083.4473,445154.4812,780520.9013
